"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"342","Mugil","IUU_20",2014,224.1876,231.6728,755.058801601597,509.871275104845,1040.97858852686,0.369441943206344,0.249474390948457,0.509339341208665,0.184720971603172,0.124737195474229,0.254669670604333,0.296914094007597,0.215362354683258,0.43969450907761,0.213950270133323,0.192035664131331,0.238365713458397,1.38777153131228,1.00660005967301,2.05512481383462,1.0254020225089
"343","Mugil","IUU_20",2015,272.4888,264.2468,780.289346543354,423.844323867309,1209.90591396949,0.381786970549467,0.207382352598731,0.591993618252781,0.190893485274734,0.103691176299366,0.29599680912639,0.349215071571992,0.225214867415608,0.64289831113866,0.221099490689986,0.198452600724889,0.246330784302189,1.57944765264811,1.01861323476042,2.90773311658188,1.20602506889198
"344","Mugil","IUU_40",2005,636.4428,636.4428,1248.17179138534,1040.96746963504,1447.30483694205,0.523474507729156,0.436574466343662,0.606989512406284,0.261737253864578,0.218287233171831,0.303494756203142,0.509900002862278,0.439743434662122,0.61139547446486,0.289558716961687,0.259899650895991,0.322602397807959,1.76095545736842,1.51866757553117,2.11147321303319,1.76095545736842
"345","Mugil","IUU_40",2006,367.0912,501.767,1151.40050846018,951.163888727983,1350.96342139813,0.482889309408545,0.398911473451104,0.566584597454786,0.241444654704272,0.199455736725552,0.283292298727393,0.31882146768454,0.271725491738402,0.385938957891811,0.279649617733706,0.251005525873374,0.311562498182051,1.14007474878129,0.971664091445853,1.3800804056858,1.10105981622624
"346","Mugil","IUU_40",2007,459.7572,487.763733333333,1123.6140995443,939.747508398699,1325.9714523434,0.471235884111487,0.394123523495684,0.556103140664623,0.235617942055744,0.197061761747842,0.278051570332312,0.409177136693517,0.346732351731605,0.489234816683273,0.272900915979257,0.244948083540479,0.304043652295038,1.49936153649488,1.27054301187454,1.79271958442404,1.41310591850584
"347","Mugil","IUU_40",2008,541.9848,456.277733333333,1089.36032090037,909.699450023352,1301.29506745943,0.456870089244746,0.381521578254802,0.545754037665477,0.228435044622373,0.190760789127401,0.272877018832739,0.497525740199574,0.416496468443656,0.595784464842852,0.26458143371976,0.237480753399059,0.294774772554182,1.88042574720698,1.57417118271724,2.25179997124778,1.71822055788914
"348","Mugil","IUU_40",2009,482.412,494.718,1065.90727640251,892.698988323525,1275.57490602955,0.447034046635869,0.374391703680719,0.534967182093076,0.223517023317934,0.18719585184036,0.267483591046538,0.452583457004031,0.378191823717818,0.540397162212497,0.258885209964146,0.232367985318569,0.288428510693052,1.74820128607081,1.46084754617769,2.08740067571778,1.56301099049253
"349","Mugil","IUU_40",2010,369.1184,464.505066666667,993.817643512211,826.469597265938,1165.501128064,0.416800159481808,0.346615560909064,0.488803010516622,0.208400079740904,0.173307780454532,0.244401505258311,0.371414617570597,0.316703597372863,0.446620663628872,0.241376238817958,0.216652431885431,0.268921461711142,1.53873728163737,1.31207445655708,1.8503091514559,1.28269188877412
"350","Mugil","IUU_40",2011,249.0208,366.8504,901.196593670133,751.335826436987,1058.50747582728,0.377955539850062,0.31510498362317,0.443930622099158,0.188977769925031,0.157552491811585,0.221965311049579,0.276322393747473,0.235256534022471,0.331437409528195,0.218880642375091,0.196461025722474,0.243858726840863,1.26243413190439,1.07481653685627,1.51423810681356,0.954287947698135
"351","Mugil","IUU_40",2012,203.8946,274.011266666667,849.699914365557,691.034884794189,1031.45605487225,0.356358193206993,0.28981519101615,0.432585445605393,0.178179096603497,0.144907595508075,0.216292722802697,0.239960716192659,0.197676477865315,0.29505688422767,0.206373242407603,0.185234740016847,0.229924015214175,1.16275110762042,0.957859049744872,1.42972451653838,0.828711767722088
"352","Mugil","IUU_40",2013,345.408,266.1078,858.79595793155,662.141190716397,1080.88891421598,0.360173010174381,0.277697378077066,0.453317240610857,0.18008650508719,0.138848689038533,0.226658620305428,0.402200309409852,0.319559203038492,0.521653092788698,0.208582469420644,0.18721767921296,0.232385353415931,1.92825557453126,1.53205206519079,2.5009440833529,1.3890112293289
"353","Mugil","IUU_40",2014,261.5522,270.284933333333,879.733027240115,605.811451613894,1205.86912712854,0.368953870409515,0.254073080003107,0.505733066606791,0.184476935204758,0.127036540001553,0.252866533303395,0.29730860602169,0.216899325238401,0.431738619834966,0.213667618667655,0.191781964232316,0.238050806549273,1.39145373489715,1.01512492436101,2.02060856262223,1.02676448197216
"354","Mugil","IUU_40",2015,317.9036,308.287933333333,917.137043901918,497.653347867791,1412.74258450193,0.384640853038243,0.208712328777852,0.592494345789819,0.192320426519122,0.104356164388926,0.296247172894909,0.346626059991529,0.225025849356752,0.638805307674643,0.222752223793605,0.199936046849951,0.248172122970072,1.55610594627644,1.01020697133535,2.86778419894268,1.19708383718731
"355","Mugil","IUU_60",2005,727.3632,727.3632,1426.27082728863,1187.17995037721,1656.11163325247,0.523441608216954,0.435695220415958,0.607793218588387,0.261720804108477,0.217847610207979,0.303896609294193,0.50997551522717,0.439199378469143,0.612681506092561,0.289558716961687,0.259899650895991,0.322602397807959,1.76121624166006,1.51678866061303,2.11591456310268,1.76121624166006
"356","Mugil","IUU_60",2006,419.5328,573.448,1309.78747939053,1074.52655138523,1566.48123353804,0.480692202011833,0.394351406035651,0.57489884840707,0.240346101005916,0.197175703017826,0.287449424203535,0.320306008876506,0.267818593046561,0.390435024112859,0.278377234536068,0.249863470982601,0.31014491395321,1.15061854612614,0.962070743654366,1.40253934472602,1.10618672522606
"357","Mugil","IUU_60",2007,525.4368,557.444266666667,1277.76725276646,1064.17367277505,1540.11180540338,0.468940774022915,0.390551898027983,0.565221264314007,0.234470387011458,0.195275949013991,0.282610632157003,0.41121479585769,0.341167958168062,0.493750985804616,0.271571777714191,0.243755086918903,0.302562836259425,1.51420298279471,1.25627177109367,1.81812333358237,1.42014303755912
"358","Mugil","IUU_60",2008,619.4112,521.460266666667,1243.95246154017,1033.93421373453,1479.30375675856,0.456530740554967,0.379454012010169,0.542904701311952,0.228265370277483,0.189727006005084,0.271452350655976,0.497937999361401,0.418718060553871,0.599081829164655,0.26438491097733,0.237304360187048,0.294555823152151,1.88338282060317,1.58374416681357,2.26594561297042,1.71964430767693
"359","Mugil","IUU_60",2009,551.328,565.392,1215.44012740907,1009.47047782049,1450.18753422207,0.446066709638784,0.370475817248812,0.532219043260124,0.223033354819392,0.185237908624406,0.266109521630062,0.453603585702945,0.380177037100068,0.546155645076765,0.258325008244655,0.231865164222887,0.287804380223556,1.75594143511396,1.4717004740788,2.11421901730672,1.56653403655938
