"","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"448","IUU_60_legal",2015,0.8,-183560.450762053,2573418.32395385,-31981367.1000027,-43.0012949961068,231.036286945388,-33.5920015064379,44,98,326.884357331472,182949.355142371
"449","IUU_60_legal",2015,0.85,-234511.910455053,2760830.22565385,-47386390.6475787,-54.9373015794697,247.861748043224,-49.772847453353,46,NA,366.986756912161,230817.166794586
"450","IUU_60_legal",2015,0.9,-301303.997044253,2961147.73265385,-64993210.7637367,-70.5841699920497,265.845848256022,-68.2663760763214,56,NA,413.506431641284,313115.654943247
"451","IUU_60_legal",2020,0.05,29778.7331579469,480643.69371385,83120404.1159053,6.97603478210645,43.1512177035994,87.3064847899193,3,21,11.9332312305885,24733.469669543
"452","IUU_60_legal",2020,0.1,38376.1207599469,568790.67407385,81473808.2040833,8.99007865122241,51.0648751366952,85.5769635916084,3,23,20.7157548919398,26755.972009543
"453","IUU_60_legal",2020,0.15,46235.3002899469,655980.48275385,79675823.4300273,10.831188193032,58.892599634264,83.688429338217,4,23,29.3685309689855,27676.842988153
"454","IUU_60_legal",2020,0.2,51270.3347199469,743633.32696385,77388766.1013813,12.0107069833876,66.7618945242479,81.2861920295692,4,25,38.5645293113417,30031.782478153
"455","IUU_60_legal",2020,0.25,53591.4586699469,1075204.69671385,66045180.2573723,12.5544588388778,96.5297007963113,69.3713244890779,6,35,76.9713402565163,37764.7701853567
"456","IUU_60_legal",2020,0.3,52050.4855799469,1080908.26701385,65639365.8991963,12.1934669250475,97.0417557903162,68.9450726503571,6,35,77.8941425955925,37947.2465453567
"457","IUU_60_legal",2020,0.35,53626.0986299469,1072353.37850385,66164881.8658443,12.5625736758834,96.2737152202368,69.4970544680229,6,34,76.4709555584593,37667.7742253567
"458","IUU_60_legal",2020,0.4,53677.2928199469,1074982.09144385,66078840.3803533,12.5745665450289,96.5097157458606,69.406679791381,6,34,76.6513482976841,37756.1102153567
"459","IUU_60_legal",2020,0.45,8313.9847929469,1643110.67737385,38747768.8385203,1.9476532727526,147.515149949474,40.6991703989592,9,62,158.731463703123,58360.0689080616
"460","IUU_60_legal",2020,0.5,-2580.9163430531,1716424.73372385,34552173.7465323,-0.604611421290118,154.0971374959,36.2922782167156,10,65,171.318200928177,61493.4705370335
"461","IUU_60_legal",2020,0.55,-7279.71291805309,1767951.08285385,31835479.1090024,-1.70536235543437,158.723068799815,33.4387663555411,10,66,179.261139445353,64209.5176620335
"462","IUU_60_legal",2020,0.6,-16640.8633980531,1837424.69421385,27739266.6525063,-3.89832707971061,164.960268970458,29.1362618822631,11,66,191.12367580116,67728.9816535776
"463","IUU_60_legal",2020,0.65,-96454.9837090531,2275111.88121385,-201855.15885672,-22.5957671769626,204.25493847164,-0.212020917654787,26,78,273.413316782563,103600.719555838
"464","IUU_60_legal",2020,0.7,-117919.887999053,2361589.03431385,-6297945.49602672,-27.624185213667,212.018682194089,-6.61512042085203,28,82,291.32418481005,118302.686674462
"465","IUU_60_legal",2020,0.75,-128268.178282053,2416670.06541385,-10026977.5102467,-30.048399587282,216.963745648411,-10.5319526390477,28,82,302.235519421708,126429.493297462
"466","IUU_60_legal",2020,0.8,-150414.966036053,2501075.16651385,-16095329.6285967,-35.2365572185815,224.541464737406,-16.9059169809657,32,86,320.522795147946,146172.943324994
"467","IUU_60_legal",2020,0.85,-227462.171979053,2760124.08771385,-35651166.7850867,-53.285813567791,247.798352408627,-37.4466183576874,40,100,378.983082769867,217924.29758322
"468","IUU_60_legal",2020,0.9,-251870.895700053,2825831.06951385,-40973696.1230867,-59.0038575410311,253.697392203345,-43.0371990536621,44,NA,395.470230984387,247442.693539099
"469","IUU_60_legal",2025,0.05,31936.8776649469,475202.20109385,84767987.6221143,7.48160669699586,42.6626915130988,89.0370433194999,0,11,11.1926882878749,17734.47234926
"470","IUU_60_legal",2025,0.1,42706.1962399469,558004.06672385,84606607.3819165,10.0044521303563,50.0964753675302,88.8675357041786,0,12,19.8077205235748,18385.68429926
"471","IUU_60_legal",2025,0.15,52197.0537899469,641621.85698385,84170621.2144888,12.2278023323157,57.6035112833105,88.4095925541181,0,12,28.5455478401421,19026.76141926
"472","IUU_60_legal",2025,0.2,59120.5755799469,720774.69607385,83413901.8109683,13.8497225317257,64.7096929228516,87.6147635130854,0,13,37.1165728494586,19614.62695926
"473","IUU_60_legal",2025,0.25,68203.6671379469,1033855.60002385,77648494.2910678,15.9775485309575,92.81746261145,81.5590005593588,2,17,74.8342436750609,22088.6129666615
"474","IUU_60_legal",2025,0.3,68052.8076799469,958234.72628385,79360990.3750693,15.9422078460252,86.0283736701648,83.3577407712349,2,15,65.2635360939778,20682.4854846615
"475","IUU_60_legal",2025,0.35,66057.0980859469,1117247.86587385,75457722.5720363,15.4746883088815,100.3042514023,79.257897962467,2,19,86.200377752921,23578.3760266615
"476","IUU_60_legal",2025,0.4,69013.4942199469,1035500.74478385,77711745.5178785,16.1672604928989,92.9651603772194,81.6254372222965,2,17,74.8500010725068,22144.5966636615
"477","IUU_60_legal",2025,0.45,33549.1948999469,1565340.35269385,60391576.9864633,7.85931185495179,140.533087654604,63.4329964307642,5,40,154.749061500585,32243.5067240335
"478","IUU_60_legal",2025,0.5,33394.8641369469,1568659.54095385,60250693.0794153,7.82315797409573,140.831077656512,63.2850173777428,5,40,155.062635382321,32356.7553370335
"479","IUU_60_legal",2025,0.55,8905.89176594693,1761812.56797385,52175195.9106179,2.08631476683022,158.171965362013,54.8028248494736,7,51,189.053307863272,38191.0064987108
"480","IUU_60_legal",2025,0.6,11456.0159069469,1749269.85564385,52824146.8595324,2.68371273577497,157.045906043179,55.4844580387421,6,50,186.653238241614,38065.7850285775
"481","IUU_60_legal",2025,0.65,-57186.0699820531,2152618.89391385,33345478.6835333,-13.3965407840164,193.257766072883,35.0248119996736,24,66,265.14154359051,64662.541237077
"482","IUU_60_legal",2025,0.7,-69541.3381750531,2204082.15822385,30519852.5457933,-16.2909144364973,197.878033749381,32.0568826682353,26,70,276.625973679923,73952.4103651269
"483","IUU_60_legal",2025,0.75,-102874.188372053,2347705.08108385,22677102.9150533,-24.0995448818445,210.772208982748,23.819159228001,28,76,308.036929695087,100034.367027648
"484","IUU_60_legal",2025,0.8,-109399.313933053,2375306.14155385,21139633.4789333,-25.6281358608399,213.250176310247,22.204260294733,28,78,314.171367467482,104940.693054648
"485","IUU_60_legal",2025,0.85,-178098.609030053,2612391.56106385,7002066.39039329,-41.7217913417808,234.535225267356,7.35470200503872,36,92,370.917227786038,172066.944944586
"486","IUU_60_legal",2025,0.9,-186215.007346053,2636775.61755385,5432576.19781828,-43.6231575502602,236.724376490722,5.70616969719642,36,94,377.17148855763,179063.637983586
"487","IUU_60_legal",2030,0.05,33792.1605319469,467014.76513385,86089653.3665543,7.91622954485816,41.9276400890088,90.425270331166,0,-1,10.5937763973455,-2649.50834596649
"488","IUU_60_legal",2030,0.1,46878.0712989469,543823.87512385,87066621.2313563,10.9817652136169,48.823406475099,91.4514399093317,0,-1,18.883779414894,-2065.59700896649
"489","IUU_60_legal",2030,0.15,57267.0026509469,620335.70924385,87646419.0050437,13.4155002578871,55.6924840354495,92.0604372553874,0,-1,27.5312421914167,-1510.71348796648
"490","IUU_60_legal",2030,0.2,65435.7438629469,695923.92970385,87906759.8290456,15.3291284340317,62.4786414313666,92.3338892727672,0,-1,36.3739307784789,-979.275580966496
"491","IUU_60_legal",2030,0.25,78884.1371869469,984458.48455385,86517200.9585033,18.4795801034855,88.3826895946531,90.8743499251657,2,3,73.7388146821497,259.363128710771
"492","IUU_60_legal",2030,0.3,78673.2270109469,912596.58289385,87254060.0762083,18.4301717987106,81.9310735562422,91.648318483626,0,2,63.5189828648435,464.315216033516
"493","IUU_60_legal",2030,0.35,78930.6466539469,1050643.33805385,85805845.1122433,18.490475518605,94.3246317430912,90.1271690249728,2,4,83.2149745512788,1368.69017471076
"494","IUU_60_legal",2030,0.4,79330.9486999469,975125.60382385,86668798.5380633,18.5842512001101,87.5448024581961,91.0335822089211,2,3,72.2585337696481,108.106180710776
"495","IUU_60_legal",2030,0.45,49615.1096349469,1471775.00973385,77541248.1418503,11.6229501334259,132.132980597374,81.446353317144,4,11,153.207896333476,7639.55207269263
"496","IUU_60_legal",2030,0.5,50304.2302369469,1469843.07526385,77644460.1700683,11.7843851166779,131.959535432079,81.5547632733707,4,11,152.359449394311,7588.12977069261
"497","IUU_60_legal",2030,0.55,37480.7705179469,1574047.35588385,74906045.1755533,8.78033183636529,141.314784772681,78.6784371822015,4,16,172.064413143474,10168.7286156926
"498","IUU_60_legal",2030,0.6,20336.2336209469,1692808.28797385,71425592.7998833,4.76401303992038,151.976900810656,75.022703483232,5,28,195.443087899325,12785.8194438953
"499","IUU_60_legal",2030,0.65,-37332.1949320531,1994588.05097385,60914119.5151033,-8.74552617658555,179.070076945213,63.9818550631787,28,58,261.491119492446,36082.502534771
"500","IUU_60_legal",2030,0.7,-58259.2331810531,2086364.83322385,57330845.0844233,-13.6479424727112,187.309610643045,60.2181210208847,30,66,283.270760725906,55395.2602002195
"501","IUU_60_legal",2030,0.75,-54159.9224640531,2065621.92864385,58101416.3709233,-12.6876284797426,185.447354666231,61.027499548575,30,65,278.666430310174,51622.3805022195
"502","IUU_60_legal",2030,0.8,-89581.2442690531,2217551.21525385,51992736.6604133,-20.9855091058002,199.087258419891,54.6111766504279,32,74,315.583933131113,85599.5649827306
"503","IUU_60_legal",2030,0.85,-136841.688926053,2381025.99706385,44625583.9589133,-32.0568499850903,213.763693357434,46.8730019853766,36,88,359.589539391542,136829.278702902
"504","IUU_60_legal",2030,0.9,-160988.223734153,2460045.85805385,40946285.7057533,-37.7134729782581,220.857936492386,43.0084082024931,40,96,381.371124359131,170774.481844633
