"","Name","Adjusted","Year","Catch","Biomass","Biomass_MPA","Fishing","PV","Implementation_year","Reserve_size"
"2888","Micropogonias","IUU_60",2117,188.784431636422,282.321437493606,12.2868621337107,0.668737400604141,-0.0130015724937017,0,0
"2889","Micropogonias","IUU_60",2118,188.787154098554,282.352281103757,12.2882044730987,0.668695780860886,-0.0112270553342344,0,0
"2890","Micropogonias","IUU_60",2119,188.796911133481,282.390361562157,12.2898617660996,0.668657290089691,-0.00943909579850628,0,0
"2891","Micropogonias","IUU_60",2120,188.812595055611,282.433738167657,12.2917495517964,0.668622661237861,-0.00772003355790559,0,0
"2892","Micropogonias","IUU_60",2121,188.833059443922,282.480546841762,12.2937867039535,0.668592430454707,-0.006126857915308,0,0
"2893","Micropogonias","IUU_60",2122,188.85715620805,282.52904419603,12.295897348866,0.6685669449438,-0.0046955781171096,0,0
"2894","Micropogonias","IUU_60",2123,188.883768404227,282.577643110887,12.2980124137793,0.668546375264598,-0.00344532788531724,0,0
"2895","Micropogonias","IUU_60",2124,188.911838375179,282.62493978478,12.3000708040902,0.668530731219411,-0.00238209686251106,0,0
"2896","Micropogonias","IUU_60",2125,188.940390960088,282.669732451383,12.3020202179358,0.668519880460538,-0.00150202715014842,0,0
"2897","Micropogonias","IUU_60",2126,188.96855168224,282.711032173428,12.3038176159494,0.668513568974849,-0.00079424883567373,0,0
"2898","Micropogonias","IUU_60",2127,188.995559970271,282.748066301026,12.3054293717695,0.668511442646257,-0.000243255505889779,0,0
"2899","Micropogonias","IUU_60",2128,189.020777601107,282.780275327635,12.3068311352094,0.668513069157003,0.00016915956185338,0,0
"2900","Micropogonias","IUU_60",2129,189.043692666783,282.807303986507,12.308007444767,0.668517959563316,0.00046237236889463,0,0
"2901","Micropogonias","IUU_60",2130,189.063919461497,282.828987504322,12.3089511293711,0.66852558896611,0.000655759798312982,0,0
"2902","Micropogonias","IUU_40",2015,199.758038728818,512.08529377973,22.286374925088,0.440762127010047,65626.8404604652,0,0
"2903","Micropogonias","IUU_40",2016,236.038956481662,553.910806189918,24.1066557695683,0.460936799687109,79476.6627673883,0,0
"2904","Micropogonias","IUU_40",2017,268.852585172093,574.578168709833,25.0061164559547,0.48537161970426,87508.3680581566,0,0
"2905","Micropogonias","IUU_40",2018,294.665484289916,574.576544094982,25.0060457513747,0.51283793979079,89422.7933612819,0,0
"2906","Micropogonias","IUU_40",2019,311.339118858192,557.900896558822,24.2803077979053,0.541858386072101,85893.273947224,0,0
"2907","Micropogonias","IUU_40",2020,318.537510298003,529.908138741356,23.0620398580031,0.570957157915982,78295.5436843707,0,0
"2908","Micropogonias","IUU_40",2021,317.336749717207,495.606383827169,21.5691991537456,0.598852379340594,68233.7928635193,0,0
"2909","Micropogonias","IUU_40",2022,309.533551276741,458.887309609233,19.9711547168845,0.624555214334535,57155.5018912933,0,0
"2910","Micropogonias","IUU_40",2023,297.080002655632,422.438349972774,18.3848658897015,0.647392064314464,46165.8172771699,0,0
"2911","Micropogonias","IUU_40",2024,281.757897861555,387.946879189536,16.8837685941334,0.666979922347757,35998.0181795837,0,0
"2912","Micropogonias","IUU_40",2025,265.037091354887,356.363398967854,15.5092294495622,0.68317882053486,27063.5295153236,0,0
"2913","Micropogonias","IUU_40",2026,248.041991017055,328.132347970431,14.280590793658,0.696036662955473,19528.7467217233,0,0
"2914","Micropogonias","IUU_40",2027,231.574676822892,303.369392512107,13.2028865199733,0.705735591919634,13391.7510501717,0,0
"2915","Micropogonias","IUU_40",2028,216.164339876239,281.989148726429,12.2724006521203,0.712544987107135,8547.30975406108,0,0
"2916","Micropogonias","IUU_40",2029,202.12513676335,263.793397890534,11.4805065475677,0.716783385730353,4836.48692809291,0,0
"2917","Micropogonias","IUU_40",2030,189.61197052727,248.529721696639,10.8162187530844,0.71878967420539,2081.27233593874,0,0
"2918","Micropogonias","IUU_40",2031,178.668688727604,235.92877807475,10.2678152793301,0.718902703096778,106.593891127562,0,0
"2919","Micropogonias","IUU_40",2032,169.266602807605,225.726591679026,9.82380770123208,0.71744788486115,-1247.26546955699,0,0
"2920","Micropogonias","IUU_40",2033,161.333381452203,217.676618373827,9.47346621438246,0.714729178570209,-2118.94541844566,0,0
"2921","Micropogonias","IUU_40",2034,154.773512403594,211.555031147417,9.20704968236799,0.711024976223188,-2624.57806707115,0,0
"2922","Micropogonias","IUU_40",2035,149.481959289216,207.161655942492,9.01584636488778,0.706586643099279,-2858.85417305184,0,0
"2923","Micropogonias","IUU_40",2036,145.352642553676,204.31822578436,8.89209793596939,0.701638736630034,-2897.3496176402,0,0
"2924","Micropogonias","IUU_40",2037,142.28316327555,202.865078067124,8.82885574713634,0.696380182087705,-2799.32369326467,0,0
"2925","Micropogonias","IUU_40",2038,140.17690777063,202.657049665112,8.81980217926665,0.690985896174047,-2610.52594392905,0,0
"2926","Micropogonias","IUU_40",2039,138.943399217926,203.559087394006,8.85905960623614,0.685608516691268,-2365.7674527919,0,0
"2927","Micropogonias","IUU_40",2040,138.497536474442,205.441951671759,8.94100341469297,0.680380022564986,-2091.15057735428,0,0
"2928","Micropogonias","IUU_40",2041,138.758189938691,208.178318079113,9.06009234075174,0.675413121855409,-1805.93233845708,0,0
"2929","Micropogonias","IUU_40",2042,139.646505951019,211.639547598699,9.21072790813133,0.67080235463306,-1524.04050127681,0,0
"2930","Micropogonias","IUU_40",2043,141.084194358101,215.693377001289,9.38715391185744,0.666624909941778,-1255.28209679171,0,0
"2931","Micropogonias","IUU_40",2044,142.99202546536,220.202754080918,9.58340572673271,0.662941196680813,-1006.29139406115,0,0
"2932","Micropogonias","IUU_40",2045,145.288728980129,225.025989965996,9.7933169360424,0.659795240012027,-781.264323058814,0,0
"2933","Micropogonias","IUU_40",2046,147.890455689259,230.018310794337,10.0105868617329,0.657214998639077,-582.522769209826,0,0
"2934","Micropogonias","IUU_40",2047,150.710921486501,235.034761781612,10.2289069518697,0.65521271313593,-410.947070255158,0,0
"2935","Micropogonias","IUU_40",2048,153.662295640839,239.934258894943,10.4421371128183,0.653785399555566,-266.309462708999,0,0
"2936","Micropogonias","IUU_40",2049,156.65681914264,244.584420518924,10.6445159873401,0.65291559389705,-147.535571699332,0,0
"2937","Micropogonias","IUU_40",2050,159.609049810517,248.866676187794,10.8308832908358,0.652572430704627,-52.9154543520789,0,0
"2938","Micropogonias","IUU_40",2051,162.438540717444,252.68107516699,10.9968890847862,0.652713104083365,19.7197345051317,0,0
"2939","Micropogonias","IUU_40",2052,165.072684210938,255.950228658999,11.1391653448069,0.653284715136842,72.8445522392945,0,0
"2940","Micropogonias","IUU_40",2053,167.449412524556,258.62192171803,11.2554396333319,0.65422646192533,109.103308992668,0,0
"2941","Micropogonias","IUU_40",2054,169.519449874853,260.670108547218,11.3445784157698,0.655472083529239,131.188939532733,0,0
"2942","Micropogonias","IUU_40",2055,171.247862698148,262.094223023953,11.4065570539973,0.656952435599759,141.73705989429,0,0
"2943","Micropogonias","IUU_40",2056,172.61474580227,262.916951487127,11.4423628762197,0.658598056113945,143.237064422512,0,0
"2944","Micropogonias","IUU_40",2057,173.614994961112,263.180787033266,11.4538452170939,0.660341579267141,137.9624038822,0,0
"2945","Micropogonias","IUU_40",2058,174.257228910241,262.94378774653,11.4435308123934,0.662119871570318,127.921486550646,0,0
"2946","Micropogonias","IUU_40",2059,174.562015725714,262.274988091433,11.4144240990309,0.663875793460415,114.829336828969,0,0
"2947","Micropogonias","IUU_40",2060,174.559616892822,261.249872962684,11.369810241968,0.665559526522473,100.09864955401,0,0
"2948","Micropogonias","IUU_40",2061,174.287482710101,259.94623854073,11.3130749952311,0.667129444824633,84.8475577045897,0,0
"2949","Micropogonias","IUU_40",2062,173.78771901625,258.44065758782,11.247550868676,0.668552543756158,69.9205282591946,0,0
"2950","Micropogonias","IUU_40",2063,173.104707057196,256.805660753583,11.1763944560789,0.669804467582172,55.9184117754243,0,0
"2951","Micropogonias","IUU_40",2064,172.283007145272,255.107654970598,11.102495841992,0.670869195950418,43.2337655690056,0,0
"2952","Micropogonias","IUU_40",2065,171.365623207841,253.405532863735,11.0284180820903,0.671738459700833,32.0880349510975,0,0
"2953","Micropogonias","IUU_40",2066,170.39265727434,251.749884743506,10.9563629084705,0.672410958627198,22.5678643601084,0,0
"2954","Micropogonias","IUU_40",2067,169.400345004293,250.182704411165,10.8881579260466,0.672891450087001,14.6585784424263,0,0
"2955","Micropogonias","IUU_40",2068,168.420437122846,248.737476703134,10.8252604225554,0.673189769529608,8.27361020611618,0,0
"2956","Micropogonias","IUU_40",2069,167.479876514739,247.439542950598,10.7687732736599,0.673319833965448,3.27928659418717,0,0
"2957","Micropogonias","IUU_40",2070,166.600714840882,246.30665536245,10.7194690701529,0.673298668653555,-0.485124043643588,0,0
"2958","Micropogonias","IUU_40",2071,165.800213464459,245.349648831031,10.6778193554979,0.673145486955998,-3.19184886982093,0,0
"2959","Micropogonias","IUU_40",2072,165.091078806823,244.573176042878,10.6440266184556,0.672880844107175,-5.01306019638421,0,0
"2960","Micropogonias","IUU_40",2073,164.481789938756,243.97646732811,10.6180573623572,0.672525877939775,-6.11275561064185,0,0
"2961","Micropogonias","IUU_40",2074,163.976984666003,243.55408950976,10.5996751308538,0.672101643497773,-6.64145616666541,0,0
"2962","Micropogonias","IUU_40",2075,163.57787849012,243.296687825211,10.5884727969498,0.67162854386629,-6.73313482502705,0,0
"2963","Micropogonias","IUU_40",2076,163.282697942679,243.191701889152,10.5839037223029,0.671125856263132,-6.50384512860872,0,0
"2964","Micropogonias","IUU_40",2077,163.087115565693,243.224050993615,10.5853115820468,0.670611350217981,-6.0515944049836,0,0
"2965","Micropogonias","IUU_40",2078,162.984678153581,243.376786264022,10.5919587471615,0.670100993251936,-5.45708467617167,0,0
"2966","Micropogonias","IUU_40",2079,162.967222859474,243.63170782986,10.6030531442508,0.669608738619314,-4.7850201671182,0,0
"2967","Micropogonias","IUU_40",2080,163.025277583454,243.969944743858,10.6177734941035,0.669146389177315,-4.08574834242942,0,0
"2968","Micropogonias","IUU_40",2081,163.148442942058,244.372494380593,10.6352927867666,0.668723531143746,-3.39705967509729,0,0
"2969","Micropogonias","IUU_40",2082,163.32575333011,244.82071689313,10.6547998007067,0.668347531272247,-2.74601940284322,0,0
"2970","Micropogonias","IUU_40",2083,163.546014388364,245.296779357117,10.6755184323274,0.668023590747657,-2.15074291562246,0,0
"2971","Micropogonias","IUU_40",2084,163.798113823359,245.784043747609,10.6967245810414,0.667754848851449,-1.62205625451047,0,0
"2972","Micropogonias","IUU_40",2085,164.071302193478,246.2673930365,10.7177603413001,0.667542529172316,-1.16500583020468,0,0
"2973","Micropogonias","IUU_40",2086,164.355440135026,246.7334905262,10.7380452890096,0.667386120868493,-0.780198248015224,0,0
"2974","Micropogonias","IUU_40",2087,164.641208657979,247.170969009272,10.7570847139137,0.667283587270029,-0.464963303959597,0,0
"2975","Micropogonias","IUU_40",2088,164.920279640222,247.570548341254,10.7744747364607,0.667231593990456,-0.214341865551712,0,0
"2976","Micropogonias","IUU_40",2089,165.185444484037,247.925082350715,10.7899043493681,0.667225748744328,-0.0219063444351928,0,0
"2977","Micropogonias","IUU_40",2090,165.430700014434,248.229538467962,10.803154531046,0.667260845275893,0.119574513604876,0,0
"2978","Micropogonias","IUU_40",2091,165.65129200455,248.480915807959,10.8140946804995,0.66733110421478,0.217612242818922,0,0
"2979","Micropogonias","IUU_40",2092,165.843718095834,248.678109492282,10.8226767125068,0.667430404289108,0.279600939932714,0,0
"2980","Micropogonias","IUU_40",2093,166.005693221384,248.821730581155,10.8289272209136,0.667552498128254,0.312528853175042,0,0
"2981","Micropogonias","IUU_40",2094,166.136081829555,248.913892009557,10.8329381623953,0.667691207843954,0.322782933904139,0,0
"2982","Micropogonias","IUU_40",2095,166.234802152722,248.957971342638,10.8348565313768,0.667840596644321,0.316030528748383,0,0
"2983","Micropogonias","IUU_40",2096,166.302708412938,248.958361006088,10.834873489852,0.667995113858223,0.297163306206683,0,0
"2984","Micropogonias","IUU_40",2097,166.341457174567,248.92021597549,10.8332133866158,0.668149711872901,0.270289727330557,0,0
"2985","Micropogonias","IUU_40",2098,166.353364048084,248.849207828502,10.8301230534121,0.668299934564029,0.238763798949695,0,0
"2986","Micropogonias","IUU_40",2099,166.341256649907,248.75129269609,10.8258617059797,0.668441977780147,0.205239408485866,0,0
"2987","Micropogonias","IUU_40",2100,166.308329181658,248.632499118756,10.8206917113805,0.668572723297739,0.171741155622224,0,0
"2988","Micropogonias","IUU_40",2101,166.258003271274,248.498740235983,10.8148704143286,0.66868974836577,0.139744199200889,0,0
"2989","Micropogonias","IUU_40",2102,166.193798884808,248.355653209476,10.808643148757,0.66879131349714,0.110257168817455,0,0
"2990","Micropogonias","IUU_40",2103,166.119218235474,248.208467377754,10.8022374997972,0.668876331537983,0.0839036027726136,0,0
"2991","Micropogonias","IUU_40",2104,166.037644741377,248.0619014116,10.7958588278989,0.668944321261536,0.0609986336270005,0,0
"2992","Micropogonias","IUU_40",2105,165.952258260294,247.920088714342,10.7896870221888,0.668995348805844,0.0416187291724067,0,0
"2993","Micropogonias","IUU_40",2106,165.865967091057,247.786529495989,10.7838744146973,0.669029960223075,0.0256632020912783,0,0
"2994","Micropogonias","IUU_40",2107,165.7813565967,247.664067338858,10.7785447604754,0.66904910825422,0.012906928413202,0,0
"2995","Micropogonias","IUU_40",2108,165.700653783562,247.554887646892,10.7737931701077,0.669054076208993,0.00304427390147671,0,0
"2996","Micropogonias","IUU_40",2109,165.625706763379,247.460535107737,10.7696868696763,0.669046401538333,-0.0042753645674994,0,0
"2997","Micropogonias","IUU_40",2110,165.557977725513,247.381947169466,10.7662666576957,0.669027801356019,-0.00941971843979578,0,0
"2998","Micropogonias","IUU_40",2111,165.498547843317,247.31950051665,10.7635489277894,0.669000101813994,-0.012752655390436,0,0
"2999","Micropogonias","IUU_40",2112,165.448132419139,247.273067599397,10.7615281288808,0.668965172877666,-0.0146191024898207,0,0
"3000","Micropogonias","IUU_40",2113,165.407104522959,247.242080403367,10.7601795405168,0.668924869694797,-0.0153349374981297,0,0
"3001","Micropogonias","IUU_40",2114,165.375525387026,247.225598831684,10.7594622489047,0.66888098141393,-0.0151809360068977,0,0
"3002","Micropogonias","IUU_40",2115,165.353179871167,247.222381287593,10.7593222187284,0.668835187992575,-0.0143999301986499,0,0
"3003","Micropogonias","IUU_40",2116,165.339615400534,247.230955289363,10.7596953663669,0.668789025246848,-0.013196423427774,0,0
"3004","Micropogonias","IUU_40",2117,165.334182890899,247.249686208354,10.7605105514316,0.668743858136166,-0.011738003491312,0,0
"3005","Micropogonias","IUU_40",2118,165.336078309427,247.276842491173,10.7616924152887,0.668700862051249,-0.0101579986621936,0,0
"3006","Micropogonias","IUU_40",2119,165.344383665695,247.310656002448,10.7631640072265,0.668661011682066,-0.0085589187446301,0,0
"3007","Micropogonias","IUU_40",2120,165.358106384075,247.349376401348,10.7648491509665,0.668625076884832,-0.00701631482344855,0,0
"3008","Micropogonias","IUU_40",2121,165.376216170909,247.391318738398,10.7666745161157,0.668593624843308,-0.00558277370444258,0,0
"3009","Micropogonias","IUU_40",2122,165.397678654762,247.434903724871,10.7685713707246,0.668567027728489,-0.00429183509604171,0,0
"3010","Micropogonias","IUU_40",2123,165.421485242566,247.478690380833,10.7704770021562,0.668545475000983,-0.00316168101683918,0,0
"3011","Micropogonias","IUU_40",2124,165.44667879563,247.521401005205,10.7723358038043,0.66852898946989,-0.00219849798150312,0,0
"3012","Micropogonias","IUU_40",2125,165.472374884482,247.561938627745,10.774100034618,0.668517446218731,-0.00139945387311888,0,0
"3013","Micropogonias","IUU_40",2126,165.497778527489,247.599397294745,10.7757302667436,0.668510593530074,-0.000755263955494861,0,0
"3014","Micropogonias","IUU_40",2127,165.522196452484,247.633065704217,10.7771955437311,0.668508074983094,-0.000252345247153251,0,0
"3015","Micropogonias","IUU_40",2128,165.545045040872,247.662424839846,10.7784732775619,0.668509451959074,0.000125423452828372,0,0
"3016","Micropogonias","IUU_40",2129,165.56585421774,247.687140354734,10.7795489171827,0.66851422586533,0.000395306166597494,0,0
"3017","Micropogonias","IUU_40",2130,165.584267637913,247.70705052534,10.7804154242517,0.668521859474683,0.000574641449363451,0,0
"3018","Micropogonias","IUU",2015,142.444466040202,359.865106613714,15.6616266584288,0.449233944890642,45594.8838430262,0,0
"3019","Micropogonias","IUU",2016,168.807568491856,390.867502880984,17.0108765493771,0.469085680688285,55956.5986294303,0,0
"3020","Micropogonias","IUU",2017,192.82760491504,406.871455026313,17.7073817646731,0.493332404187498,62131.6941640088,0,0
"3021","Micropogonias","IUU",2018,211.875137201789,407.976400088342,17.7554698863652,0.520742201460376,63851.8190382316,0,0
"3022","Micropogonias","IUU",2019,224.311169754721,396.918955143747,17.274240749848,0.549814081662933,61566.9849498268,0,0
"3023","Micropogonias","IUU",2020,229.831319883925,377.528557947826,16.4303546490287,0.579038407981019,56263.4797880342,0,0
"3024","Micropogonias","IUU",2021,229.19767159298,353.440136847724,15.3820066677231,0.607100222666215,49113.9820912284,0,0
"3025","Micropogonias","IUU",2022,223.722159594948,327.495732255419,14.2528847519491,0.632984588536804,41184.5419275087,0,0
"3026","Micropogonias","IUU",2023,214.837254516305,301.662315747991,13.1285931292958,0.656000165366278,33290.9270286685,0,0
"3027","Micropogonias","IUU",2024,203.849327932331,277.176183277815,12.0629364206881,0.675753374851854,25974.6084314436,0,0
"3028","Micropogonias","IUU",2025,191.833345678436,254.73521602021,11.0862869912676,0.692098950962757,19539.7447772217,0,0
"3029","Micropogonias","IUU",2026,179.609480617395,234.668170712164,10.2129526057537,0.705083040434995,14110.3396879529,0,0
"3030","Micropogonias","IUU",2027,167.76151761444,217.06446079752,9.44682461107041,0.714888248820971,9687.01812343689,0,0
"3031","Micropogonias","IUU",2028,156.674027801083,201.867317930733,8.78543240193386,0.721785718516265,6194.84436823551,0,0
"3032","Micropogonias","IUU",2029,146.575140791065,188.937902294195,8.22273355481144,0.726096439451181,3519.63657905175,0,0
"3033","Micropogonias","IUU",2030,137.577410752742,178.097781573094,7.7509625479924,0.728162052622562,1533.21910775249,0,0
"3034","Micropogonias","IUU",2031,129.712928849273,169.155868376464,7.3618031003997,0.7283242256223,109.431182867728,0,0
"3035","Micropogonias","IUU",2032,122.961279511367,161.924498274808,7.04708790106631,0.72691110684798,-866.859124379764,0,0
"3036","Micropogonias","IUU",2033,117.270454069977,156.228120309744,6.79917682729305,0.724229226086302,-1495.60406965664,0,0
"3037","Micropogonias","IUU",2034,112.571629961058,151.907101745571,6.61112253057888,0.7205593316867,-1860.53590643131,0,0
"3038","Micropogonias","IUU",2035,108.789015389487,148.818403172361,6.47669981766506,0.716154900853135,-2029.93250212693,0,0
"3039","Micropogonias","IUU",2036,105.845948918972,146.83432820179,6.39035123626516,0.711242337390096,-2058.29344857801,0,0
"3040","Micropogonias","IUU",2037,103.668285006244,145.840159832641,6.34708420773956,0.70602212899272,-1988.35659285904,0,0
"3041","Micropogonias","IUU",2038,102.185890669117,145.731229853386,6.34234348507528,0.700670451721802,-1853.12051210152,0,0
"3042","Micropogonias","IUU",2039,101.332881385821,146.409798177967,6.37187533900192,0.695340878463509,-1677.69688670743,0,0
"3043","Micropogonias","IUU",2040,101.047061246163,147.782019372018,6.43159553870746,0.690165975936506,-1480.91642917503,0,0
"3044","Micropogonias","IUU",2041,101.268909991443,149.755220936764,6.51747090050532,0.685258669639057,-1276.67060235171,0,0
"3045","Micropogonias","IUU",2042,101.940374631292,152.235692021351,6.625423050769,0.680713326678193,-1075.002971267,0,0
"3046","Micropogonias","IUU",2043,103.003667868746,155.127164055983,6.75126230183122,0.67660655987493,-882.978979067983,0,0
"3047","Micropogonias","IUU",2044,104.400239805373,158.330140404464,6.89065847790877,0.672997797907897,-705.368195291297,0,0
"3048","Micropogonias","IUU",2045,106.070063183088,161.742187836886,7.0391536002347,0.669929698237652,-545.173095912181,0,0
"3049","Micropogonias","IUU",2046,107.951346255219,165.259231043017,7.19221822535025,0.667428502723645,-404.035855299512,0,0
"3050","Micropogonias","IUU",2047,109.980753524062,168.777792893619,7.34534894312745,0.665504449161054,-282.550928673168,0,0
"3051","Micropogonias","IUU",2048,112.094168374671,172.198007425854,7.49419950438258,0.664152353534589,-180.507106237686,0,0
"3052","Micropogonias","IUU",2049,114.227972844933,175.427118197399,7.6347330721367,0.663352465876343,-97.0785334188978,0,0
"3053","Micropogonias","IUU",2050,116.320753405877,178.38308575941,7.76337922181838,0.663071676723248,-30.9800313279238,0,0
"3054","Micropogonias","IUU",2051,118.315277517935,180.997887706726,7.87717756217415,0.663265112912724,19.4020030652452,0,0
"3055","Micropogonias","IUU",2052,120.160536500157,183.220117934635,7.97389085706979,0.663878114947152,55.8956577648497,0,0
"3056","Micropogonias","IUU",2053,121.813627844908,185.01657907895,8.05207432979768,0.664848539658543,80.4424551901761,0,0
"3057","Micropogonias","IUU",2054,123.241261891459,186.372698577366,8.11109377041049,0.666109288718769,95.0078385949283,0,0
"3058","Micropogonias","IUU",2055,124.420723624359,187.29175720238,8.15109196083691,0.667590932438581,101.503702570011,0,0
"3059","Micropogonias","IUU",2056,125.340192102963,187.793067812997,8.17290941265179,0.669224283947132,101.724384945158,0,0
"3060","Micropogonias","IUU",2057,125.998403501277,187.909354590895,8.17797030926911,0.670942782758867,97.2975636778711,0,0
"3061","Micropogonias","IUU",2058,126.40372284537,187.683643569611,8.16814717920437,0.672684567091235,89.6508525794253,0,0
"3062","Micropogonias","IUU",2059,126.572750636266,187.165981821141,8.14561811236541,0.674394146601915,79.9938617995409,0,0
"3063","Micropogonias","IUU",2060,126.52862561197,186.410264723117,8.11272868010005,0.676023625558641,69.3143939543388,0,0
"3064","Micropogonias","IUU",2061,126.299192550786,185.471384426989,8.07186783417566,0.677533464900031,58.3865382159927,0,0
"3065","Micropogonias","IUU",2062,125.91518848583,184.402835372638,8.0253636967978,0.678892805350236,47.787855766346,0,0
"3066","Micropogonias","IUU",2063,125.408569564788,183.254838947816,7.97540194424013,0.680079399600141,37.9226657371306,0,0
"3067","Micropogonias","IUU",2064,124.811062458814,182.072988675366,7.92396684427322,0.681079218292049,29.0485985829369,0,0
"3068","Micropogonias","IUU",2065,124.152985984018,180.897373925783,7.87280311941151,0.68188580243158,21.3039888515786,0,0
"3069","Micropogonias","IUU",2066,123.46235554415,179.762114217485,7.82339567927644,0.682499435258814,14.7342199255532,0,0
"3070","Micropogonias","IUU",2067,122.764257826019,178.695225141645,7.77696378553441,0.682926201443609,9.31570824010231,0,0
"3071","Micropogonias","IUU",2068,122.08046652803,177.718737075729,7.73446621840793,0.683176992733082,4.97674789258125,0,0
"3072","Micropogonias","IUU",2069,121.429261007553,176.848995237045,7.69661433525411,0.683266508673249,1.61488233908133,0,0
"3073","Micropogonias","IUU",2070,120.825407052323,176.09708089307,7.6638904019857,0.683212290182204,-0.889191390508199,0,0
"3074","Micropogonias","IUU",2071,120.28026072206,175.46930609937,7.63656912447419,0.683033813576367,-2.66094829301045,0,0
"3075","Micropogonias","IUU",2072,119.801960677274,174.967746410808,7.61474083258145,0.682751663754962,-3.82421439452884,0,0
"3076","Micropogonias","IUU",2073,119.395680211254,174.59078655282,7.59833522822439,0.682386797912595,-4.49575850905989,0,0
"3077","Micropogonias","IUU",2074,119.063916283509,174.333662543772,7.5871449789876,0.681959905412807,-4.78184623078919,0,0
"3078","Micropogonias","IUU",2075,118.806798518772,174.188990112134,7.58084871527532,0.681490865190434,-4.77633174748152,0,0
"3079","Micropogonias","IUU",2076,118.622405977488,174.147273589798,7.57903317776888,0.680998299037871,-4.55991006159223,0,0
"3080","Micropogonias","IUU",2077,118.50708333986,174.197392068172,7.58121437534143,0.680499217110929,-4.20020869440148,0,0
"3081","Micropogonias","IUU",2078,118.455750956217,174.327060832388,7.58685766705568,0.680008750704256,-3.75245599498918,0,0
"3082","Micropogonias","IUU",2079,118.462205088532,174.52326632012,7.59539669193117,0.679539966559931,-3.26051776023201,0,0
"3083","Micropogonias","IUU",2080,118.519405753117,174.772672454663,7.60625105289517,0.679103756491255,-2.75814222296578,0,0
"3084","Micropogonias","IUU",2081,118.619750056864,175.061995514235,7.6188426314045,0.678708795779471,-2.27029442465419,0,0
"3085","Micropogonias","IUU",2082,118.755328992525,175.378344009322,7.63261037918818,0.678361563534608,-1.81449446869942,0,0
"3086","Micropogonias","IUU",2083,118.918165508085,175.709519574202,7.64702341329519,0.678066417948183,-1.40210070807299,0,0
"3087","Micropogonias","IUU",2084,119.100431456194,176.044274793938,7.66159223693802,0.677825719089159,-1.03949944518219,0,0
"3088","Micropogonias","IUU",2085,119.294640896032,176.372524265948,7.6758779250666,0.677639991619543,-0.729178218054244,0,0
"3089","Micropogonias","IUU",2086,119.493817258818,176.685506043791,7.68949915053523,0.677508119567631,-0.470671198664303,0,0
"3090","Micropogonias","IUU",2087,119.691632154952,176.975891871987,7.70213698161282,0.677427565141006,-0.261373519308402,0,0
"3091","Micropogonias","IUU",2088,119.882514109933,177.237846183732,7.71353744961237,0.677394603535314,-0.0972272157817632,0,0
"3092","Micropogonias","IUU",2089,120.061726244314,177.467035552989,7.72351196025377,0.677404565838907,0.0267144708826518,0,0
"3093","Micropogonias","IUU",2090,120.225412805935,177.660592009518,7.73193569710347,0.677452082474427,0.115834999616107,0,0
"3094","Micropogonias","IUU",2091,120.370615445686,177.817035187759,7.73874423342951,0.677531320166021,0.175603532891949,0,0
"3095","Micropogonias","IUU",2092,120.495261116286,177.936159560235,7.74392862450651,0.677636206165814,0.211313027058682,0,0
"3096","Micropogonias","IUU",2093,120.598124384311,178.018893912708,7.74752929185777,0.677760634389135,0.227895087595522,0,0
"3097","Micropogonias","IUU",2094,120.678767707255,178.067140704334,7.74962903207719,0.677898649153669,0.229799419613431,0,0
"3098","Micropogonias","IUU",2095,120.737463787268,178.083603018173,7.75034548557193,0.678044603342864,0.220926218096805,0,0
"3099","Micropogonias","IUU",2096,120.775104441383,178.07160648008,7.74982338632603,0.678193288963605,0.204600635663756,0,0
"3100","Micropogonias","IUU",2097,120.793100518075,178.034922871276,7.74822688537327,0.678340039188605,0.183579464628198,0,0
"3101","Micropogonias","IUU",2098,120.793277256681,177.977601263473,7.74573220165883,0.678480802016679,0.16008130709041,0,0
"3102","Micropogonias","IUU",2099,120.777769160942,177.903811454269,7.74252080821799,0.67861218660963,0.135832718565256,0,0
"3103","Micropogonias","IUU",2100,120.748917983289,177.817703360419,7.73877331285553,0.678731484144332,0.112124039763246,0,0
"3104","Micropogonias","IUU",2101,120.709176840204,177.723284913195,7.73466414405056,0.678836665635809,0.0898698273576128,0,0
"3105","Micropogonias","IUU",2102,120.661022848687,177.624319953937,7.73035710728686,0.678926359636115,0.0696699166825161,0,0
"3106","Micropogonias","IUU",2103,120.606880032744,177.524246692551,7.72600183629916,0.678999812998697,0.0518681662474763,0,0
"3107","Micropogonias","IUU",2104,120.549053632828,177.426116493853,7.7217311290045,0.679056838030714,0.0366068251508202,0,0
"3108","Micropogonias","IUU",2105,120.489676387629,177.332552107817,7.71765912964779,0.679097749354187,0.0238752193890025,0,0
"3109","Micropogonias","IUU",2106,120.430666864504,177.245723959547,7.71388029692224,0.679123293682049,0.0135520700090746,0,0
"3110","Micropogonias","IUU",2107,120.373699502162,177.167342753634,7.71046908210459,0.679134575509622,0.00544124059497967,0,0
"3111","Micropogonias","IUU",2108,120.320185699561,177.098666410338,7.70748023092341,0.679132981448371,-0.000698925348012655,0,0
"3112","Micropogonias","IUU",2109,120.2712650356,177.040519219736,7.70494961716366,0.679120105607858,-0.00513226047723736,0,0
"3113","Micropogonias","IUU",2110,120.227805528651,176.99332105588,7.7028955140909,0.679097678082544,-0.0081268411632203,0,0
